date,city,lat,lon,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind_speed,pressure
2025-06-12,chicago,41.8755616,-87.6244212,,,330.2262878417969,,1.0393705451861024e-08,0.0011582259321585298,296.7100830078125,0.01189980935305357,2.480938673019409,99382.796875
2025-06-17,chicago,41.8755616,-87.6244212,,,314.1380310058594,,8.571078069508076e-09,0.0013171411119401455,295.2117614746094,0.011884410865604877,-2.360964775085449,99032.2734375
2025-06-22,chicago,41.8755616,-87.6244212,,,303.9722900390625,,7.341441232711077e-09,0.0008030945900827646,299.2076416015625,0.01734233647584915,4.327062129974365,98794.40625
2025-06-27,chicago,41.8755616,-87.6244212,,,308.2021484375,,7.847120286896825e-09,0.001515094772912562,297.36541748046875,0.015969768166542053,-2.067033052444458,99186.5703125
2025-07-02,chicago,41.8755616,-87.6244212,,,324.5782775878906,,8.858478395268321e-09,0.0009500779560767114,299.42071533203125,0.012260948307812214,-0.7477954626083374,99213.9140625
2025-07-07,chicago,41.8755616,-87.6244212,,,312.9039306640625,,4.520188667811453e-09,0.0007508361013606191,294.9222717285156,0.01465277187526226,-1.0599771738052368,99199.3515625
2025-07-12,chicago,41.8755616,-87.6244212,,,295.86761474609375,,1.0983058018609881e-08,0.0010748404311016202,299.7550048828125,0.016800452023744583,0.43364566564559937,98919.53125
2025-07-17,chicago,41.8755616,-87.6244212,,,297.76837158203125,,9.607902029529214e-09,0.0009667067788541317,299.5148620605469,0.01922704093158245,4.972230911254883,98627.859375
