date,city,lat,lon,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind_speed,pressure
2025-06-12,Houston,29.7589382,-95.3676974,,,293.5153503417969,,1.2267264537513256e-08,0.0006024722242727876,299.6007080078125,0.01918969675898552,-2.496356248855591,100774.796875
2025-06-17,Houston,29.7589382,-95.3676974,,,309.4583435058594,,8.81482264958322e-09,0.0006257272325456142,300.8055114746094,0.019624432548880577,-0.07794471085071564,100696.2734375
2025-06-22,Houston,29.7589382,-95.3676974,,,303.4410400390625,,7.676135282963514e-09,0.0005816037300974131,302.0045166015625,0.01850200444459915,-2.4634652137756348,100954.40625
2025-06-27,Houston,29.7589382,-95.3676974,,,305.6162109375,,9.531504474580288e-09,0.0006799144321121275,301.69354248046875,0.019029155373573303,-1.347550630569458,100890.5703125
2025-07-02,Houston,29.7589382,-95.3676974,,,286.1134338378906,,9.804352885112166e-09,0.0007886685780249536,303.70196533203125,0.01636556349694729,-0.459831565618515,100909.9140625
2025-07-07,Houston,29.7589382,-95.3676974,,,294.1539306640625,,6.126356311142445e-09,0.0006278121145442128,303.3910217285156,0.015877289697527885,-1.0257974863052368,100695.3515625
2025-07-12,Houston,29.7589382,-95.3676974,,,290.38323974609375,,7.161361281760037e-09,0.000604678993113339,301.6768798828125,0.019058752804994583,-1.2809538841247559,100879.53125
2025-07-17,Houston,29.7589382,-95.3676974,,,296.19024658203125,,7.172275218181312e-09,0.0006527095101773739,303.0148620605469,0.0165491234511137,-0.3265969753265381,100667.859375
